"site"	"DATE"	"GPP_f"	"Reco"	"pot_rad"	"SWIN_1_1_1"	"VPD.x"	"air_p_mean"	"P_RAIN_1_1_1"	"TA_1_1_1"	"TS_1_1_1"	"TS_2_1_1"	"TS_3_1_1"	"WTH"	"LE_f"	"NEE_uStar_f"	"FCH4_gf_RF"	"FCH4"
"Hogg"	"2021-10-31 06:30:00"	0.113697052772449	0.787538052772449	0	-1.1647	117.3	95465	0	-0.593999999999994	35.947	2.834	-0.46999999999997	NA	15.2637	0.673841	0.000680503	0.000680503
"Hogg"	"2021-10-31 07:00:00"	0.29938609576617	0.78030309576617	0	-1.6681	112.048	95481	0	-0.738999999999976	35.603	2.83300000000003	-0.530999999999949	NA	11.8427	0.480917	0.00392651	0.00392651
"Hogg"	"2021-10-31 07:30:00"	0.145598983873878	0.771591983873878	0	-2.04086	110.313	95490	0	-0.913999999999987	35.7190000000001	2.77600000000001	-0.760999999999967	NA	10.5879	0.625993	0.000540294	0.000540294
"Hogg"	"2021-10-31 08:00:00"	-0.123589921192932	0.762762078807068	0	-3.21934	109.278	95483.8	0	-1.09199999999998	35.84	2.72900000000004	-1.053	NA	7.95508	0.886352	-0.000991022	-0.000991022
"Hogg"	"2021-10-31 08:30:00"	-0.369368293070489	0.728801706929511	79.7399638810047	-3.19912	89.8338	95505.8	0	-1.78099999999995	36.067	2.73099999999999	-1.71699999999998	NA	3.6769	1.09817	0.00099403	0.00099403
"Hogg"	"2021-10-31 09:00:00"	-0.249374654754261	0.733439345245739	173.61157886879	20.8214	96.9751	95519.8	0	-1.68699999999995	36.048	2.70400000000001	-1.46799999999996	NA	10.3338	0.982814	0.00213573	0.00213573
"Hogg"	"2021-10-31 09:30:00"	0.250314168818589	0.775311168818589	272.975005346784	72.886	127.657	95526.7	0	-0.841999999999985	35.939	2.61799999999999	-0.545999999999992	NA	17.8521	0.524997	0.000109905	0.000109905
"Hogg"	"2021-10-31 10:00:00"	0.424217373053974	0.797519373053974	362.04384694494	95.4231	137.728	95546.9	0	-0.399999999999977	36.258	2.56700000000001	0.148000000000025	NA	21.1551	0.373302	0.0027116	0.0027116
"Hogg"	"2021-10-31 10:30:00"	1.11102833825524	0.82393733825524	430.165867691004	174.159	163.972	95566.7	0	0.121000000000038	36.133	2.63300000000004	1.09200000000004	NA	30.7343	-0.287091	0.00020954	0.00020954
"Hogg"	"2021-10-31 11:00:00"	1.09316642743449	0.838564427434494	488.059740589107	169.485	190.514	95578	0	0.407000000000039	36.215	2.79700000000003	1.66500000000002	NA	29.3857	-0.254602	0.00101531	0.00101531
"Hogg"	"2021-10-31 11:30:00"	1.62949797247295	0.842847972472948	540.60025341509	218.053	228.183	95592.8	0	0.490000000000009	36.181	2.95600000000002	2.03000000000003	NA	39.1148	-0.78665	-0.00588008	-0.00588008
"Hogg"	"2021-10-31 12:00:00"	1.96245882038438	0.864378820384381	573.883030139152	289.641	267.41	95592.5	0	0.908000000000015	35.711	3.16900000000004	2.98099999999999	NA	46.8359	-1.09808	-0.00206009	-0.00206009
"Hogg"	"2021-10-31 12:30:00"	1.4091886133531	0.855497613353095	596.752241633397	201.515	284.084	95618.2	0	0.735000000000014	35.55	3.32600000000002	2.03700000000003	NA	38.4998	-0.553691	-0.000591556	-0.000591556
"Hogg"	"2021-10-31 13:00:00"	2.22439955430392	0.886049554303919	603.155755952061	347.853	320.328	95606.1	0	1.32500000000005	35.127	3.51500000000004	4.01800000000003	NA	46.5824	-1.33835	0.000233029	0.000233029
"Hogg"	"2021-10-31 13:30:00"	1.91520879647711	0.874048796477114	594.795167144394	224.355	321.886	95606.2	0	1.09300000000002	35.282	3.78200000000004	2.72800000000001	NA	46.7422	-1.04116	-0.00484941	-0.00484941
"Hogg"	"2021-10-31 14:00:00"	2.17471155420927	0.90201155420927	573.883030139152	270.523	320.603	95602	0	1.423	35.21	4.06600000000003	3.46000000000004	NA	35.3416	-1.2727	-0.000217069	-0.000217069
"Hogg"	"2021-10-31 14:30:00"	1.68338700593015	0.909641005930154	534.86240134029	244.375	313.983	95607	0	1.363	35.036	4.35000000000002	3.404	NA	42.201	-0.773746	0.00275767	0.00275767
"Hogg"	"2021-10-31 15:00:00"	1.48352013321695	0.913376133216951	488.059740589107	187.577	302.535	95615.9	0	1.23200000000003	35.275	4.56400000000002	3.11799999999999	NA	33.0081	-0.570144	-0.00346069	-0.00346069
"Hogg"	"2021-10-31 15:30:00"	1.70672890233124	0.922994902331242	421.038263167054	220.403	301.256	95617.2	0	1.21200000000005	34.693	4.63100000000003	2.77600000000001	NA	38.9433	-0.783734	-0.00141722	-0.00141722
"Hogg"	"2021-10-31 16:00:00"	0.916324341261858	0.921658291261858	340.840317971151	164.981	283.199	95628	0	0.992999999999995	34.549	4.60200000000003	2.25300000000004	NA	30.6066	0.00533395	-0.00129376	-0.00129376
"Hogg"	"2021-10-31 16:30:00"	0.931664508484808	0.936710568484808	261.079679537911	182.545	300.369	95634.3	0	1.07400000000001	34.759	4.53000000000003	2.36400000000003	NA	42.936	0.00504606	-0.000581823	-0.000581823
"Hogg"	"2021-10-31 17:00:00"	1.11525300256326	0.953221002563261	160.561700527051	177.976	274.811	95653.3	0	1.17900000000003	34.767	4.49900000000002	2.35400000000004	NA	27.6636	-0.162032	0.00425965	0.00425965
"Hogg"	"2021-10-31 17:30:00"	0.679920678508104	0.939178678508104	65.8875635831297	112.822	268.863	95671.2	0	0.742999999999995	34.829	4.41500000000002	1.49100000000004	NA	15.4433	0.259258	0.00132744	0.00132744
"Hogg"	"2021-10-31 18:00:00"	1.14629885570277	0.942049855702768	0	99.2373	253.218	95677.6	0	0.611000000000047	34.982	4.29300000000001	1.32800000000003	NA	24.2844	-0.204249	-0.00526222	-0.00526222
"Hogg"	"2021-10-31 18:30:00"	0.395873405286441	0.924383405286441	0	11.2156	215.42	95699.4	0	0.123000000000047	35.029	4.173	0.632000000000005	NA	16.5229	0.52851	-1.22297e-05	-1.22297e-05
"Hogg"	"2021-10-31 19:00:00"	-0.0444142116028725	0.922704788397127	0	-1.91563	213.857	95718.2	0	-0.0799999999999841	35.193	3.98600000000005	0.120000000000005	NA	13.7507	0.967119	-0.000446971	-0.000446971
"Hogg"	"2021-10-31 19:30:00"	0.282571866130504	0.914459866130504	0	-2.48186	195.455	95741.2	0	-0.392999999999972	35.273	3.81700000000001	-0.254999999999995	NA	11.7973	0.631888	-0.00300111	-0.00300111
"Hogg"	"2021-10-31 20:00:00"	0.244336305123053	0.897251305123053	0	-2.50741	179.85	95756.8	0	-0.855999999999995	35.671	3.65000000000003	-0.632999999999981	NA	8.27729	0.652915	-0.000490032	-0.000490032
"Hogg"	"2021-10-31 20:30:00"	0.245364302530195	0.896513302530195	0	-2.59458	170.385	95774	0	-1.02999999999997	36.186	3.46500000000003	-0.87299999999999	NA	6.14315	0.651149	-0.000975615	-0.000975615
"Hogg"	"2021-10-31 21:00:00"	0.180731793759207	0.863537793759207	0	-4.01798	142.521	95786.7	0	-1.75399999999996	35.981	3.262	-1.74799999999999	NA	1.81503	0.682806	-0.00113146	-0.00113146
"Hogg"	"2021-10-31 21:30:00"	0.129861959082869	0.844574959082869	0	-3.51183	125.406	95811.8	0	-2.23199999999997	36.448	3.04900000000004	-2.09499999999997	NA	2.28266	0.714713	-0.000982355	-0.000982355
"Hogg"	"2021-10-31 22:00:00"	0.210754206102158	0.830449206102158	0	-4.1715	112.839	95826.2	0	-2.62199999999996	36.6	2.90500000000003	-2.34199999999998	NA	2.44878	0.619695	-0.00176706	-0.00176706
"Hogg"	"2021-10-31 22:30:00"	-0.160774716965745	0.815149283034255	0	-3.79281	98.0566	95834.6	0	-3.02799999999996	36.689	2.81200000000001	-2.53199999999998	NA	3.70959	0.975924	-0.00128118	-0.00128118
"Hogg"	"2021-10-31 23:00:00"	-0.111354853352117	0.793709146647883	0	-4.13961	82.7067	95848.2	0	-3.536	36.851	2.74700000000001	-2.73399999999998	NA	2.80381	0.905064	4.07301e-05	4.07301e-05
"Hogg"	"2021-10-31 23:30:00"	0.04692984454601	0.77368784454601	0	-4.42488	61.8205	95847.7	0	-4.01599999999996	36.884	2.63	-2.88099999999997	NA	2.02585	0.726758	-0.000208718	-0.000208718
"Hogg"	"2021-11-01 00:00:00"	0.618244625511121	0.785913625511121	0	-2.86422	60.092	95868	0	-3.93599999999998	36.795	2.51100000000002	-2.48099999999999	NA	4.1484	0.56004684	-0.000178877218558333	NA
"Hogg"	"2021-11-01 00:30:00"	0.0366727518388004	0.8452447518388	0	0.272752	70.3119	95855.9	0	-3.06799999999998	36.8200000000001	2.40100000000001	-1.61399999999998	NA	7.47116	0.808572	-6.54699e-05	-6.54699e-05
"Hogg"	"2021-11-01 01:00:00"	0.380413957717981	0.904527957717981	0	0.0374827	93.3524	95864.8	0	-2.23499999999996	36.877	2.28300000000002	-1.30099999999999	NA	12.107	0.524114	-0.000219662	-0.000219662
"Hogg"	"2021-11-01 01:30:00"	0.638540320141125	0.926868320141125	0	-0.579873	101.484	95881.3	0	-2.01599999999996	36.996	2.21000000000004	-1.20499999999998	NA	9.73648	0.288328	-0.000514297	-0.000514297
"Hogg"	"2021-11-01 02:00:00"	0.839424613234034	0.949216613234034	0	-0.814415	103.649	95880.3	0	-1.80199999999996	36.941	2.17400000000004	-1.08999999999997	NA	8.71744	0.109792	0.0019809	0.0019809
"Hogg"	"2021-11-01 02:30:00"	0.401611960034882	0.963931960034882	0	-0.794021	113.951	95880.2	0	-1.71099999999996	36.984	2.11500000000001	-1.06899999999996	NA	12.1331	0.56232	0.0023524	0.0023524
"Hogg"	"2021-11-01 03:00:00"	0.50676316097023	0.98334116097023	0	-0.863126	124.715	95890.3	0	-1.54999999999995	37.01	2.053	-1.00599999999997	NA	12.0133	0.476578	-0.00075154	-0.00075154
"Hogg"	"2021-11-01 03:30:00"	0.53386116827113	0.98607516827113	0	-1.01703	120.884	95901.3	0	-1.64499999999998	35.131	1.98099999999999	-1.036	NA	8.27818	0.452214	0.000356131	0.000356131
"Hogg"	"2021-11-01 04:00:00"	0.61988986043982	0.99268986043982	0	-0.905833	116.06	95919.2	0	-1.67999999999995	36.791	1.93200000000002	-1.02299999999997	NA	6.8806	0.3728	0.000572393	0.000572393
"Hogg"	"2021-11-01 04:30:00"	0.835604627628632	1.00301562762863	0	-0.917011	112.86	95937.9	0	-1.65899999999999	39.343	1.92600000000004	-0.980999999999995	NA	5.76298	0.167411	0.000264494697747917	NA
"Hogg"	"2021-11-01 05:00:00"	0.381494192619395	1.01100019261939	0	-0.952525	109.938	95958.2	0	-1.673	35.786	1.89600000000002	-1.00299999999999	NA	6.37185	0.629506	0.00183789	0.00183789
"Hogg"	"2021-11-01 05:30:00"	0.622708964444754	1.01651496444475	0	-0.885967	105.095	95989.9	0	-1.72299999999996	34.693	1.84100000000001	-1	NA	2.60227	0.393806	0.000547466766458333	NA
"Hogg"	"2021-11-01 06:00:00"	0.928804365666671	1.02142476566667	0	-0.868667	98.4609	95985.5	0	-1.78099999999995	28.077	1.80700000000002	-1.04399999999998	NA	4.44418	0.0926204	0.000304621	0.000304621
"Hogg"	"2021-11-01 06:30:00"	0.925250543032944	1.02571754303294	0	-1.00316	94.1055	96002.5	0	-1.84699999999998	41.912	1.79300000000001	-1.084	NA	5.04821	0.100467	8.33981027979166e-05	NA
"Hogg"	"2021-11-01 07:00:00"	0.653451843250427	1.02750284325043	0	-0.891416	92.0549	96010.4	0	-1.94799999999998	42.464	1.76500000000004	-1.13200000000001	NA	5.6767	0.374051	-0.000704524	-0.000704524
"Hogg"	"2021-11-01 07:30:00"	0.701923718205419	1.03513971820542	0	-0.929515	88.471	96021	0	-1.964	40.95	1.72700000000003	-1.12199999999996	NA	4.61513	0.333216	-0.000504179	-0.000504179
"Hogg"	"2021-11-01 08:00:00"	0.803113522106185	1.04028452210618	0	-0.922646	83.3843	96036.7	0	-2.01499999999999	40.98	1.67600000000004	-1.17699999999996	NA	3.94538	0.237171	-0.000577305	-0.000577305
"Hogg"	"2021-11-01 08:30:00"	0.846581411344305	1.04715241134431	73.4004395479866	-0.44469	80.3149	96050.3	0	-2.041	41.192	1.64600000000002	-1.20499999999998	NA	3.83232	0.200571	-0.0011091	-0.0011091
"Hogg"	"2021-11-01 09:00:00"	0.878389097881341	1.05707709788134	167.188847839424	6.30997	78.1654	96081.3	0	-2.024	41.646	1.64000000000004	-1.15099999999995	NA	4.29755	0.178688	-0.00128405	-0.00128405
"Hogg"	"2021-11-01 09:30:00"	1.03427812445504	1.07405602445504	266.464199743904	22.824	77.5367	96095.7	0	-1.90999999999997	41.636	1.65600000000001	-0.932999999999993	NA	5.54467	0.0397779	-0.00104901	-0.00104901
"Hogg"	"2021-11-01 10:00:00"	1.03630788405104	1.10022778405104	355.454091767602	47.108	84.7817	96107.1	0	-1.673	41.613	1.68400000000003	-0.627999999999986	NA	9.19449	0.0639199	0.00052791	0.00052791
"Hogg"	"2021-11-01 10:30:00"	0.976979217196738	1.12289821719674	423.515729955046	83.3235	87.2423	96130	0	-1.488	41.641	1.738	-0.257999999999981	NA	11.5188	0.145919	0.00168748	0.00168748
"Hogg"	"2021-11-01 11:00:00"	1.70140905925051	1.14953905925051	481.358286404579	120.364	94.3597	96152.6	0	-1.25399999999996	41.489	1.82800000000003	0.242000000000019	NA	13.516	-0.55187	7.47773e-05	7.47773e-05
"Hogg"	"2021-11-01 11:30:00"	1.51670926371691	1.20654026371691	533.852227937449	168.215	114.249	96167.3	0	-0.628999999999962	41.113	1.95700000000005	0.924000000000035	NA	15.1604	-0.310169	0.000614324	0.000614324
"Hogg"	"2021-11-01 12:00:00"	2.36259992701666	1.26811992701666	567.10550319936	214.16	145.034	96183.1	0	0.0370000000000346	37.282	2.14100000000002	1.80200000000002	NA	20.6094	-1.09448	0.00199979	0.00199979
"Hogg"	"2021-11-01 12:30:00"	2.30147029010048	1.32860429010048	589.954443693295	244.267	174.423	96210.4	0	0.671000000000049	28.259	2.36100000000005	2.61600000000004	NA	20.2551	-0.972866	1.61593e-05	1.61593e-05
"Hogg"	"2021-11-01 13:00:00"	2.59162441750626	1.36203441750626	596.352282012121	226.54	190.325	96228.5	0	0.956000000000017	36.038	2.58200000000005	2.67700000000002	NA	17.5725	-1.22959	-0.00136698	-0.00136698
"Hogg"	"2021-11-01 13:30:00"	3.61334549893356	1.41759549893356	587.99910393212	322.942	230.753	96235.2	0	1.50400000000002	37.578	2.89400000000001	4.60000000000002	NA	22.0082	-2.19575	-0.000629065	-0.000629065
"Hogg"	"2021-11-01 14:00:00"	2.17706512905464	1.42298812905464	567.10550319936	199.445	238.062	96221	0	1.43800000000005	36.356	3.24100000000004	3.48000000000002	NA	14.2108	-0.754077	0.000977969	0.000977969
"Hogg"	"2021-11-01 14:30:00"	2.0259883375854	1.4338253375854	528.119461827296	149.064	232.528	96216.7	0	1.43800000000005	41.439	3.46800000000002	3.101	NA	13.9955	-0.592163	-0.000961432	-0.000961432
"Hogg"	"2021-11-01 15:00:00"	1.85600980827852	1.44398780827852	481.358286404579	77.4893	231.983	96211.5	0	1.43000000000001	42.214	3.59900000000005	2.56100000000004	NA	11.8667	-0.412022	-0.00109622	-0.00109622
"Hogg"	"2021-11-01 15:30:00"	1.64070469696347	1.45762469696347	414.396216032478	76.9799	233.269	96206.1	0	1.46300000000002	42.511	3.65700000000004	2.495	NA	12.0686	-0.18308	-0.00129078	-0.00129078
"Hogg"	"2021-11-01 16:00:00"	1.77539188320464	1.46265688320464	334.269357352712	108.012	224.684	96195.3	0	1.39500000000004	42.51	3.71000000000004	2.57500000000005	NA	12.9258	-0.312735	0.00130305	0.00130305
"Hogg"	"2021-11-01 16:30:00"	1.14856170328565	1.46674870328565	254.579417812035	94.7907	235.219	96190.3	0	1.31700000000001	42.516	3.77000000000004	2.44300000000004	NA	17.0458	0.318187	0.00100025	0.00100025
"Hogg"	"2021-11-01 17:00:00"	2.09790735907897	1.48670835907897	154.150536756485	144.819	258.844	96192.9	0	1.423	42.442	3.79200000000003	2.40300000000002	NA	18.5456	-0.611199	-0.000603439	-0.000603439
"Hogg"	"2021-11-01 17:30:00"	2.22910843661472	1.48617443661472	59.5603178549425	99.0212	272.798	96202.3	0	1.29300000000001	42.098	3.78500000000003	1.99299999999999	NA	20.8416	-0.742934	-0.00533654	-0.00533654
"Hogg"	"2021-11-01 18:00:00"	1.20905646230472	1.41033346230472	0	27.8345	219.491	96207.5	0	0.300000000000011	42.194	3.68700000000001	0.659000000000049	NA	2.42987	0.201277	-0.0018106	-0.0018106
"Hogg"	"2021-11-01 18:30:00"	0.994102298392349	1.38247829839235	0	5.25748	188.588	96203.2	0	-0.137999999999977	42.096	3.5	0.0840000000000032	NA	6.62797	0.388376	-0.00175809	-0.00175809
"Hogg"	"2021-11-01 19:00:00"	0.856060465010129	1.38694246501013	0	-0.860697	188.242	96225.6	0	-0.199999999999989	42.194	3.34500000000003	0.221000000000004	NA	10.3222	0.530882	0.00187469	0.00187469
"Hogg"	"2021-11-01 19:30:00"	0.841717191573046	1.38051419157305	0	-1.74327	179.614	96246.6	0	-0.385999999999967	42.286	3.20100000000002	-0.109999999999957	NA	9.80851	0.538797	-0.00290607	-0.00290607
"Hogg"	"2021-11-01 20:00:00"	1.23678510422656	1.39970610422656	0	-0.820879	175.724	96254.5	0	-0.277999999999963	42.232	3.06800000000004	0.105000000000018	NA	11.3834	0.162921	-0.000587138	-0.000587138
"Hogg"	"2021-11-01 20:30:00"	1.25974385654038	1.38376785654038	0	-1.17409	171.945	96270.9	0	-0.56899999999996	41.989	2.952	-0.0809999999999604	NA	10.4032	0.124024	0.000955391	0.000955391
"Hogg"	"2021-11-01 21:00:00"	0.885194697642565	1.35344669764257	0	-1.15764	161.247	96277	0	-1.02099999999996	40.435	2.82100000000003	-0.411999999999978	NA	12.446	0.468252	-0.00123114	-0.00123114
"Hogg"	"2021-11-01 21:30:00"	1.03156089660744	1.33462289660744	0	-1.0446	149.677	96275	0	-1.33999999999997	39.713	2.69800000000004	-0.632999999999981	NA	9.07096	0.303062	-0.00374707	-0.00374707
"Hogg"	"2021-11-01 22:00:00"	0.522346699823573	1.33401974056431	0	-0.823361	142.719	96271.9	0	-1.44999999999999	38.909	2.58700000000005	-0.715999999999951	NA	13.4304529807692	0.795296146666667	-0.0004623178613525	NA
"Hogg"	"2021-11-01 22:30:00"	1.0922398176267	1.3361468176267	0	-0.836241	142.138	96266.5	0	-1.52799999999996	38.27	2.49400000000003	-0.801999999999964	NA	10.2886	0.243907	-0.00117821	-0.00117821
"Hogg"	"2021-11-01 23:00:00"	0.930154425649563	1.34024442564956	0	-0.752231	138.483	96281.2	0	-1.58299999999997	36.109	2.40200000000004	-0.868999999999971	NA	10.9438	0.41009	-0.00146237	-0.00146237
"Hogg"	"2021-11-01 23:30:00"	1.06196479707635	1.34993979707635	0	-0.972615	137.797	96280.4	0	-1.57499999999999	35.485	2.30900000000003	-0.895999999999958	NA	9.26263	0.287975	0.000871346	0.000871346
"Hogg"	"2021-11-02 00:00:00"	1.0493530549965	1.3557560549965	0	-1.31879	139.513	96274	0	-1.60999999999996	40.501	2.23400000000004	-0.87299999999999	NA	12.7314	0.306403	-0.00219881	-0.00219881
"Hogg"	"2021-11-02 00:30:00"	0.486472331039591	1.34556101405846	0	-1.08064	130.558	96270.9	0	-1.82099999999997	40.824	2.16500000000002	-0.988	NA	7.08820376237624	0.843774829126214	-0.000586047558597083	NA
"Hogg"	"2021-11-02 01:00:00"	0.483401195761917	1.33184795922346	0	-1.08233	127.971	96264.7	0	-2.06899999999996	40.793	2.10400000000004	-1.11499999999995	NA	6.88412898989899	0.831196444	-0.000448791659928334	NA
"Hogg"	"2021-11-02 01:30:00"	0.914653232783976	1.31171123278398	0	-1.08665	131.728	96250.5	0	-2.38599999999997	40.67	2.048	-1.35299999999995	NA	11.4978	0.397058	-0.00100348	-0.00100348
"Hogg"	"2021-11-02 02:00:00"	0.445102028502208	1.30011225267803	0	-3.1445	125.225	96243.9	0	-2.60699999999997	38.47	1.99700000000001	-1.73899999999998	NA	6.34787079545455	0.835653330232558	-0.000611516276256917	NA
"Hogg"	"2021-11-02 02:30:00"	0.737432390415616	1.19070839041562	0	-5.66407	85.395	96245.7	0	-3.91799999999995	35.033	1.935	-2.85699999999997	NA	2.15231	0.453276	0.000205476	0.000205476
"Hogg"	"2021-11-02 03:00:00"	0.157558200218513	1.1445449896922	0	-4.21201	57.8251	96240.9	0	-4.52799999999996	35.527	1.88500000000005	-3.20399999999995	NA	3.73518184210526	0.97984584	-0.0123691286356375	NA
"Hogg"	"2021-11-02 03:30:00"	0.306272095147767	1.12719709514777	0	-3.64692	56.0654	96247.4	0	-4.80899999999997	36.069	1.84100000000001	-3.31099999999998	NA	1.37902	0.995470380952381	0.00106537	0.00106537
"Hogg"	"2021-11-02 04:00:00"	0.135590334692157	1.08415433469216	0	-4.61494	53.367	96241.3	0	-5.38499999999999	36.508	1.80000000000001	-3.471	NA	1.70599	1.030391	0.00240229	0.00240229
"Hogg"	"2021-11-02 04:30:00"	0.184497698270044	1.02197369827004	0	-4.02645	37.6379	96225.8	0	-6.18899999999996	37.023	1.75300000000004	-3.75199999999995	NA	1.33107	1.03961481818182	-0.000286078409858333	NA
"Hogg"	"2021-11-02 05:00:00"	0.0155650994701984	0.949561480422579	0	-4.0469	28.8913	96211.1	0	-7.12799999999999	37.502	1.67900000000003	-4.21299999999997	NA	2.4898579047619	0.89878725	-0.00825573950892917	NA
"Hogg"	"2021-11-02 05:30:00"	0.171023244985927	0.920496244985927	0	-3.01407	23.2144	96207.3	0	-7.55199999999996	37.962	1.60000000000002	-4.428	NA	3.28046	0.868184666666667	-0.00880016	-0.00880016
"Hogg"	"2021-11-02 06:00:00"	-0.00527990541671819	0.931688726162229	0	-3.17571	20.8068	96194.4	0	-7.48499999999996	38.497	1.536	-4.43099999999998	NA	2.48607926315789	0.868184666666667	-0.00590493060667084	NA
"Hogg"	"2021-11-02 06:30:00"	-0.00598185359115777	0.910002813075509	0	-2.97981	21.4329	96199.9	0	-7.81699999999995	38.757	1.47500000000002	-4.60199999999998	NA	2.48825755555556	0.868184666666667	-0.00586278543000416	NA
"Hogg"	"2021-11-02 07:00:00"	0.0248747973165141	0.920413692053356	0	-2.90473	21.1586	96191.6	0	-7.75799999999998	38.822	1.40900000000005	-4.55099999999999	NA	2.42050242105263	0.78301725	-0.00631244211442083	NA
"Hogg"	"2021-11-02 07:30:00"	0.0254741530914609	0.922408003091461	0	-3.52477	22.8446	96175	0	-7.80099999999999	39.037	1.34400000000005	-4.61899999999997	NA	2.2592113	0.8111014	-0.00727425176573334	NA
"Hogg"	"2021-11-02 08:00:00"	0.00588276144325561	0.914047340390624	0	-3.69588	23.5349	96158.2	0	-7.96799999999996	39.3320000000001	1.286	-4.78399999999999	NA	2.27897926315789	0.8641042	-0.00729079279523333	NA
"Hogg"	"2021-11-02 08:30:00"	0.539576009722114	0.931274993055447	67.126221016458	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.16421	0.391698983333333	-0.000536244291391667	NA
"Hogg"	"2021-11-02 09:00:00"	1.45676911937752	0.894693563821966	160.829465645695	34.744	24.6985	96150.3	0	-8.33099999999996	39.752	1.30200000000002	-5.00099999999998	NA	2.84186	-0.562075555555556	0.00924453	0.00924453
"Hogg"	"2021-11-02 09:30:00"	0.535825057133204	0.995405390466537	260.014671521594	114.184	38.4727	96150.2	0	-7.20999999999998	39.774	1.30200000000002	-4.26399999999995	NA	9.48656	0.459580333333333	0.0286301	0.0286301
"Hogg"	"2021-11-02 10:00:00"	0.911241418229016	1.09681141822902	348.923757129643	118.906	45.1405	96139.9	0	-6.137	39.766	1.327	-3.32599999999996	NA	14.1595	0.18557	-0.00348357	-0.00348357
"Hogg"	"2021-11-02 10:30:00"	1.34318150500182	1.25119500500182	416.923592601069	171.318	58.9564	96150.2	0	-4.55399999999997	39.835	1.34300000000002	-1.92099999999999	NA	34.3132	-0.0919865	-0.00305404	-0.00305404
"Hogg"	"2021-11-02 11:00:00"	1.93651785370347	1.34497485370347	474.713625673482	185.603	80.7092	96155.7	0	-3.666	39.973	1.37800000000004	-0.801999999999964	NA	34.9843	-0.591543	-0.000789403	-0.000789403
"Hogg"	"2021-11-02 11:30:00"	1.59808705789625	1.43460005789625	527.159900587568	187.949	100.729	96139.9	0	-2.84899999999999	40.228	1.46000000000004	0.581000000000017	NA	37.4075	-0.163487	0.00316892	0.00316892
"Hogg"	"2021-11-02 12:00:00"	2.5656366683535	1.5731096683535	560.38298053267	266.129	143.377	96134.9	0	-1.58799999999997	40.313	1.61900000000003	2.36400000000003	NA	55.9298	-0.992527	-0.00166048	-0.00166048
"Hogg"	"2021-11-02 12:30:00"	3.39161974269666	1.69858974269666	583.211173265924	291.434	210.739	96116	0	-0.495000000000005	40.415	1.84200000000004	3.26000000000005	NA	50.3057	-1.69303	0.000290403	0.000290403
"Hogg"	"2021-11-02 13:00:00"	3.24376770485568	1.74268770485568	589.603202089191	291.3	253.296	96104.4	0	-0.177999999999997	40.648	2.01000000000005	2.30500000000001	NA	41.6336	-1.50108	0.000159317	0.000159317
"Hogg"	"2021-11-02 13:30:00"	4.35821519902388	1.80251519902388	581.257609032215	328.238	284.496	96078.1	0	0.27600000000001	40.786	2.17500000000001	2.62100000000004	NA	42.3751	-2.5557	-0.000807444	-0.000807444
"Hogg"	"2021-11-02 14:00:00"	5.85461307631242	1.85973307631242	560.38298053267	422.324	309.171	96051.7	0	0.698000000000036	40.924	2.37700000000001	3.91300000000001	NA	31.09	-3.99488	-0.00357273	-0.00357273
"Hogg"	"2021-11-02 14:30:00"	5.17869978049393	1.89527978049393	521.43234006055	427.643	319.485	96019.4	0	0.921000000000049	41.045	2.59100000000001	3.55200000000002	NA	29.0782	-3.28342	0.000432507	0.000432507
"Hogg"	"2021-11-02 15:00:00"	3.75923504925392	1.95361504925392	474.713625673482	409.201	324.895	95992.9	0	1.34000000000003	41.204	2.666	2.62800000000004	NA	29.7696	-1.80562	0.00311941	0.00311941
"Hogg"	"2021-11-02 15:30:00"	3.84528579949059	2.02313579949059	407.812359565418	375.383	376.253	95957.2	0	1.84800000000001	41.502	2.66000000000003	2.29700000000003	NA	24.8789	-1.82215	0.00135353	0.00135353
"Hogg"	"2021-11-02 16:00:00"	3.49256027065111	2.02385027065111	327.758259309108	280.574	376.538	95927.4	0	1.75900000000001	42.117	2.62600000000003	1.67700000000002	NA	20.7279	-1.46871	0.0016479	0.0016479
"Hogg"	"2021-11-02 16:30:00"	3.07927427909262	2.02774427909262	248.140681451665	216.392	368.877	95919.5	0	1.69800000000004	42.488	2.548	1.18300000000005	NA	18.8469	-1.05153	9.58074e-05	9.58074e-05
"Hogg"	"2021-11-02 17:00:00"	2.23929497608178	2.04876097608178	147.802993875748	179.536	369.581	95896.7	0	1.78300000000002	42.613	2.48700000000002	1.10200000000003	NA	15.5574	-0.190534	0.00205378	0.00205378
"Hogg"	"2021-11-02 17:30:00"	1.91517718889979	2.01502768889979	53.2986667128189	107.44	350.842	95910.1	0	1.404	42.641	2.42400000000004	0.598000000000013	NA	13.7705	0.0998505	0.000829111	0.000829111
"Hogg"	"2021-11-02 18:00:00"	1.81440481161634	1.97920781161634	0	65.3946	333.478	95912.4	0	1.00900000000001	42.747	2.34200000000004	-0.180999999999983	NA	2.82349	0.164803	0.000186223	0.000186223
"Hogg"	"2021-11-02 18:30:00"	0.906544147193461	1.85057192976922	0	7.45367	252.665	95903	0	-0.17999999999995	42.983	2.21200000000005	-1.72199999999998	NA	30.9988759124088	0.920631110852713	-0.0114685937616708	NA
