,GPP_f,Reco,SWIN_1_1_1,VPD.x,air_p_mean,TS_2_1_1,WTD,LE_f,FCH4,TDP_interp,SO4_interp
472,7.298491491,5.003936491,195.408,0.0,93798.7,19.704,180.0,172.238,999.0,96.87934524,1281.125
473,1.386593836,4.987800047,103.133,34.5932,93823.1,19.445,185.0,80.1834,999.0,96.8934003,1280.703125
474,2.942251144,4.860631144,31.7486,1077.32,93818.1,19.11,190.0,53.4665,999.0,96.90745536,1280.28125
475,-0.03984152,4.74864848,-0.0394018,198.499,93839.1,18.849,194.5,32.0473,0.00281372,96.92151042,1279.859375
476,-0.639253758,4.691926242,-3.46388,175.775,93846.1,18.549,199.0,18.8479,0.00370335,96.93556548,1279.4375
477,-0.001073586,4.667786414,-3.26403,183.65,93843.6,18.283,197.0,24.1071,-0.00077922,96.94962054,1279.015625
478,0.565808042,4.674788042,-2.42095,204.753,93888.9,17.991,195.0,31.5965,0.00316907,96.9636756,1278.59375
479,0.324365101,4.680405101,-3.56346,228.082,93886.9,17.614,196.5,27.6934,0.00301806,96.97773065,1278.171875
480,1.023389681,4.580799681,-4.06921,180.119,93887.9,17.207,198.0,17.6079,-0.000479035,96.99178571,1277.75
481,-0.104564441,4.617145559,-3.07237,237.541,93914.3,16.958,196.0,36.3421,0.00619534,97.00584077,1277.328125
482,0.301960382,4.537870382,-4.57547,276.175,93928.2,16.901,194.0,26.6242,0.00214056,97.01989583,1276.90625
483,0.815383751,4.339043751,-4.62294,178.635,93947.1,16.695,192.0,12.3188,0.000907412,97.03395089,1276.484375
484,0.298268842,4.331448842,-2.75657,233.804,93946.9,16.443,190.0,28.1234,-0.00222955,97.04800595,1276.0625
485,0.372012244,4.362092244,-2.26457,267.438,93946.3,16.268,187.5,29.1657,5.2e-06,97.06206101,1275.640625
486,0.675357467,4.452887467,-0.887094,290.274,93929.8,16.122,185.0,38.9249,0.00261941,97.07611607,1275.21875
487,1.594070682,4.477930682,-1.15677,288.228,93915.8,16.046,181.5,30.1135,-0.00134722,97.09017113,1274.796875
488,0.24319607,4.50401607,-1.1669,291.016,93908.0,15.956,178.0,35.7962,-0.000915355,97.10422619,1274.375
489,0.610002631,4.465412631,-2.41374,246.201,93888.1,15.85,186.0,25.5146,0.00268757,97.11828125,1273.953125
490,-0.392500681,4.348619319,-4.5739,155.633,93879.5,15.727,194.0,4.48409,0.0034105,97.13233631,1273.53125
491,0.348022072,4.293942072,-3.93343,119.862,93880.1,15.56,199.5,2.09033,0.00260043,97.14639137,1273.109375
492,0.731900147,4.238340147,-4.12662,108.188,93880.6,15.399,205.0,16.36454674,0.00407207,97.16044643,1272.6875
493,0.583605006,4.156775006,-2.03674,91.3942,93881.5,15.24,207.0,-5.1382,0.00384739,97.17450149,1272.265625
494,1.483213407,4.125933407,20.5068,86.729,93891.9,15.078,209.0,2.61336,0.00339439,97.18855655,1271.84375
495,3.584934184,4.190958184,76.6433,119.841,93892.7,14.958,208.5,17.8776,0.00982913,97.20261161,1271.421875
496,7.675356365,4.283616365,149.234,158.299,93865.9,14.857,208.0,45.9614,0.00278065,97.21666667,1271.0
497,11.80132732,4.424697318,226.554,199.46,93874.7,14.866,190.5,71.2172,-0.00124798,97.23072173,1270.578125
498,11.62314547,4.575215469,308.299,273.321,93864.1,14.948,173.0,96.1588,0.00650924,97.24477679,1270.15625
499,16.7654865,4.771986504,393.351,392.168,93852.1,15.209,159.5,137.58,-0.00326704,97.25883185,1269.734375
500,17.47586305,4.918963053,418.471,499.147,93846.2,15.736,146.0,159.213,-0.00556926,97.2728869,1269.3125
501,18.26331051,4.98521051,374.602,537.501,93834.0,16.221,143.0,166.088,-0.00216483,97.28694196,1268.890625
502,17.63956672,5.026866719,351.635,576.535,93816.6,16.642,140.0,173.893,0.00133319,97.30099702,1268.46875
503,19.5937126,5.200312604,465.797,716.247,93816.5,17.16,139.0,210.711,-0.00321073,97.31505208,1268.046875
504,19.89733942,5.226039418,387.432,758.006,93817.7,17.587,138.0,242.851,-0.00154142,97.32910714,1267.625
505,22.21105675,5.39675675,528.869,867.658,93813.5,18.098,138.0,253.696,-0.000248863,97.3431622,1267.203125
506,16.05043545,5.222935445,297.87,740.043,93810.8,18.471,138.0,195.406,-0.00124756,97.35721726,1266.78125
507,17.27336796,5.230067958,401.503,778.02,93813.0,18.511,137.0,199.296,0.00367221,97.37127232,1266.359375
508,17.24022742,5.427327423,440.679,961.309,93811.6,18.768,136.0,248.763,0.0103592,97.38532738,1265.9375
509,7.498442878,5.359342878,132.316,911.646,93843.9,18.808,136.0,176.321,0.0057043,97.39938244,1265.515625
510,16.52415513,5.491455126,375.248,1004.74,93856.1,18.887,136.0,207.142,-0.00193577,97.4134375,1265.09375
511,16.82823446,5.565334457,477.144,1153.95,93830.5,19.107,135.0,281.299,0.000943756,97.42749256,1264.671875
512,19.66176436,5.762164362,718.597,1307.77,93812.6,19.523,134.0,311.698,0.00872866,97.44154762,1264.25
513,20.75422949,5.863129486,721.847,1404.0,93812.3,19.885,134.0,338.823,0.0115884,97.45560268,1263.828125
514,17.39401566,5.950315656,590.949,1485.01,93814.7,20.088,134.0,312.037,0.0128466,97.46965774,1263.40625
515,18.38764307,5.952143066,532.855,1466.16,93801.4,20.045,133.0,310.361,-0.00815774,97.4837128,1262.984375
516,16.38993003,6.04413003,486.238,1554.4,93797.0,19.774,132.0,299.18,0.00738191,97.49776786,1262.5625
517,12.99837309,6.064003094,358.852,1546.89,93789.3,19.573,131.5,265.735,0.000296922,97.51182292,1262.140625
518,10.36740444,6.022924435,266.875,1516.19,93796.1,19.219,131.0,198.355,-0.00571475,97.52587798,1261.71875
519,-1.197007396,5.791112604,123.372,1280.86,93859.0,18.964,137.0,235.141,0.0470806,97.53993304,1261.296875
520,6.840053895,4.887963895,112.478,1240.23,93989.0,18.395,143.0,57.7684,999.0,97.5539881,1260.875
521,3.376876434,4.937946434,54.6889,555.526,93993.2,17.942,142.5,66.8428,-0.000179262,97.56804315,1260.453125
522,1.668817293,4.838347293,19.7969,507.835,94002.9,17.641,142.0,43.6996,0.000953976,97.58209821,1260.03125
523,1.023625317,4.750815317,-0.207752,442.906,94039.9,17.359,144.0,28.771,-0.00357685,97.59615327,1259.609375
524,0.862079141,4.707659141,-3.90669,386.263,94105.1,17.037,146.0,24.2487,0.00196381,97.61020833,1259.1875
525,0.909310893,4.702050893,-3.95147,388.347,94161.2,16.771,144.0,21.869,0.00228793,97.62426339,1258.765625
526,0.746961731,4.708661731,-3.95328,419.626,94195.0,16.5,142.0,18.8184,0.00158121,97.63831845,1258.34375
527,1.198597959,4.650087959,-4.67934,403.102,94251.3,16.2,143.5,19.2081,-0.00135765,97.65237351,1257.921875
528,-0.094229347,4.528300653,-4.33289,362.673,94289.3,15.928,145.0,30.2549,0.00371453,97.66642857,1257.5
529,-0.005449894,4.440730106,-4.54016,342.391,94313.7,15.707,145.5,21.4164,0.00452418,97.68048363,1257.078125
530,0.936060599,4.341600599,-4.53851,303.437,94360.3,15.522,146.0,21.1609,-0.00114786,97.69453869,1256.65625
531,0.326074382,4.289904382,-3.96349,291.699,94377.5,15.309,143.5,26.5828,0.00341174,97.70859375,1256.234375
532,0.22687628,4.28610628,-3.91433,316.932,94398.8,15.121,141.0,31.0244,0.00301148,97.72264881,1255.8125
533,-0.127597462,4.248792538,-4.34891,314.54,94430.5,14.925,141.0,28.8338,0.00259759,97.73670387,1255.390625
534,-0.232524388,4.185045612,-4.44512,305.167,94473.2,14.733,141.0,29.8262,0.00789442,97.75075893,1254.96875
535,-0.10021696,4.11890304,-4.54391,295.71,94515.0,14.454,141.0,24.3704,0.00204043,97.76481399,1254.546875
536,0.559912365,4.048532365,-4.51311,282.78,94538.8,14.132,141.0,19.7685,-0.0029636,97.77886905,1254.125
537,0.053543955,4.012733955,-4.40721,295.408,94560.8,13.804,141.0,27.5182,0.00218135,97.79292411,1253.703125
538,0.010401436,3.982211436,-4.4577,299.568,94585.3,13.578,141.0,30.3651,-0.000281909,97.80697917,1253.28125
539,0.129976961,3.920296961,-4.33558,274.15,94620.9,13.453,142.5,20.1749,0.00305806,97.82103423,1252.859375
540,0.426114212,3.871454212,-4.08584,246.778,94642.1,13.457,144.0,16.8538,0.00438745,97.83508929,1252.4375
541,-0.295723629,3.877986371,-1.76422,246.586,94674.4,13.366,143.0,22.7333,0.00307562,97.84914435,1252.015625
542,1.337297479,3.880997479,19.7316,251.062,94727.2,13.28,142.0,17.8367,0.0022932,97.8631994,1251.59375
543,3.899334687,3.887529487,74.7173,232.983,94764.1,13.177,140.5,25.0815,0.00725777,97.87725446,1251.171875
544,7.749443613,3.958213613,142.875,263.296,94786.9,13.055,139.0,45.867,0.00881896,97.89130952,1250.75
545,8.550624941,4.128884941,222.984,362.998,94824.7,12.914,138.0,76.697,0.00085351,97.90536458,1250.328125
546,12.69062342,4.269903416,304.113,443.79,94862.3,12.982,137.0,115.673,0.00653078,97.91941964,1249.90625
547,14.82725323,4.377553229,386.778,489.368,94908.4,13.391,134.5,135.047,-0.00125463,97.9334747,1249.484375
548,16.36005285,4.478652846,477.877,553.554,94919.1,14.108,132.0,156.438,0.00502616,97.94752976,1249.0625
549,16.8600137,4.563713702,508.863,613.324,94958.2,14.87,131.0,175.05,-0.00521618,97.96158482,1248.640625
550,16.83139582,4.59169582,524.314,648.679,94968.3,15.524,130.0,180.971,-0.00751971,97.97563988,1248.21875
551,18.05243458,4.710034579,624.804,776.736,94988.9,16.27,129.0,243.15,0.00838929,97.98969494,1247.796875
552,18.77014582,4.774645824,710.877,846.303,95002.8,16.92,128.0,264.903,0.00555546,98.00375,1247.375
553,21.08910029,4.863900288,757.564,930.338,95027.7,17.69,128.0,299.764,0.000775422,98.01780506,1246.953125
554,20.4847321,4.945332095,785.471,1014.09,95060.5,18.435,128.0,303.51,0.00325338,98.03186012,1246.53125
555,22.35203998,5.005639982,812.85,1050.28,95074.7,19.172,127.5,343.494,0.00540172,98.04591518,1246.109375
556,21.54421703,5.101317029,827.498,999.0,999.0,19.847,127.0,323.502,999.0,98.05997024,1245.6875
557,20.74359345,5.12306012,816.501,999.0,999.0,20.386,127.0,312.2126667,999.0,98.0740253,1245.265625
558,20.68547327,5.174123268,807.427,999.0,999.0,20.505,127.0,310.0758333,999.0,98.08808036,1244.84375
559,21.27783941,5.224139407,763.768,1244.31,95090.5,20.594,127.0,332.169,-0.0018827,98.10213542,1244.421875
560,17.9718079,5.2881079,749.529,1280.89,95093.3,20.621,127.0,290.481,-0.00227186,98.11619048,1244.0
561,18.51012677,5.350326768,701.551,1323.68,95086.6,20.363,127.5,310.548,-0.000726461,98.13024554,1243.578125
562,17.5311388,5.416138805,629.895,1330.76,95080.1,20.12,128.0,306.376,-0.00111768,98.1443006,1243.15625
563,18.14835105,5.388451048,594.981,1324.26,95095.5,19.777,127.0,303.06,-0.00129197,98.15835565,1242.734375
564,15.38402156,5.419211557,505.639,1346.22,95107.4,19.342,126.0,250.132,0.0022831,98.17241071,1242.3125
565,13.82319507,5.362255073,400.495,1308.53,95117.0,18.931,127.0,236.096,-0.00196177,98.18646577,1241.890625
566,12.04707344,5.339443439,324.54,1308.24,95136.9,18.475,128.0,203.725,0.00218228,98.20052083,1241.46875
567,10.00894328,5.276733278,230.223,1275.79,95157.9,18.097,127.0,162.825,0.000986233,98.21457589,1241.046875
568,7.171067947,5.149307947,144.557,1194.37,95174.8,17.623,126.0,110.512,-3.55e-05,98.22863095,1240.625
569,4.592129379,4.965366379,72.9047,1020.21,95175.0,17.09,128.0,68.6885,0.00114835,98.24268601,1240.203125
570,2.857032482,4.763012482,24.626,845.826,95198.8,16.738,130.0,37.0154,-0.00030971,98.25674107,1239.78125
571,2.503971957,4.519141957,-2.72291,662.063,95220.6,16.249,132.5,12.4739,0.00129943,98.27079613,1239.359375
572,0.272310924,4.302781366,-5.57059,522.798,95250.5,15.639,135.0,27.4406489,999.0,98.28485119,1238.9375
573,-1.061005628,4.056002553,-3.98163,392.585,95291.4,15.11,134.5,21.71401259,999.0,98.29890625,1238.515625
574,-0.448646733,3.776181838,-4.31298,222.925,95317.9,14.665,134.0,15.57152923,999.0,98.31296131,1238.09375
575,-0.319493676,3.735434324,999.0,999.0,999.0,999.0,134.5,22.31336,999.0,98.32701637,1237.671875
576,-0.594700881,3.606371619,-2.09029,145.138,95332.8,13.858,135.0,17.76585625,999.0,98.34107143,1237.25
577,-0.930338648,3.507453352,-2.00939,103.264,95337.5,13.484,134.5,12.89501,999.0,98.35512649,1236.828125
578,-1.972703996,3.417091004,-1.69202,60.6314,95347.1,13.188,134.0,2.356525,999.0,98.36918155,1236.40625
579,-2.113665491,3.276129509,-2.8157,71.9531,95353.5,12.94,133.5,2.356525,999.0,98.38323661,1235.984375
580,-2.136219986,3.253575014,-1.56636,45.3095,95365.3,12.76,133.0,2.356525,999.0,98.39729167,1235.5625
581,-2.053913122,3.335881878,-1.32436,96.0844,95378.3,12.483,135.5,2.356525,999.0,98.41134673,1235.140625
582,-3.884145655,3.488324345,-2.25481,176.751,95378.3,12.394,138.0,2.97061,0.0221011,98.42540179,1234.71875
583,0.038634811,3.445754811,-5.09415,173.416,95382.3,12.317,137.0,1.74244,0.000499442,98.43945685,1234.296875
584,-2.042939951,3.346855049,-4.40745,144.257,95406.9,12.041,136.0,2.356525,999.0,98.4535119,1233.875
585,-2.064942866,3.324852134,-3.94177,148.322,95450.3,11.638,136.5,2.356525,999.0,98.46756696,1233.453125
586,-2.14553929,3.24425571,-3.17998,126.666,95494.4,11.333,137.0,2.356525,999.0,98.48162202,1233.03125
587,-2.18750601,3.20228899,-3.22508,113.225,95510.2,11.106,137.0,2.356525,999.0,98.49567708,1232.609375
588,-2.245886799,3.143908201,-2.77159,96.2054,95530.9,11.02,137.0,2.356525,999.0,98.50973214,1232.1875
589,-2.19887861,3.19091639,-1.49725,112.3,95546.6,10.84,136.5,2.356525,999.0,98.5237872,1231.765625
590,-1.071329518,3.047870157,19.1107,77.0248,95566.8,10.666,136.0,22.07104337,999.0,98.53784226,1231.34375
591,0.599607438,3.14406465,68.8111,95.1434,95613.6,10.534,147.5,42.4511562,999.0,98.55189732,1230.921875
592,3.696742581,3.421088425,138.08,116.799,95644.9,10.747,159.0,80.70333036,999.0,98.56595238,1230.5
593,6.648381463,3.636411463,215.704,181.003,95668.0,11.146,162.0,63.4605,0.000319088,98.58000744,1230.078125
594,8.12305699,3.89586699,301.592,262.182,95700.4,11.563,165.0,89.3423,0.00553119,98.5940625,1229.65625
595,9.399604207,4.241724207,387.342,434.206,95702.0,12.151,154.5,110.532,0.00394014,98.60811756,1229.234375
596,15.01350396,4.589803962,463.431,646.151,95705.2,13.095,144.0,170.481,0.00686136,98.62217262,1228.8125
597,14.84922467,4.739224673,536.877,765.322,95709.1,14.203,139.0,155.67,0.00207399,98.63622768,1228.390625
598,17.27096987,4.936669866,604.739,934.937,95732.0,15.3,134.0,222.911,0.00404073,98.65028274,1227.96875
599,16.49336363,5.061463627,656.773,1043.78,95732.6,16.415,123.0,222.326,0.00307645,98.6643378,1227.546875
600,18.0160702,5.132170205,703.621,1093.46,95715.2,17.529,112.0,245.114,0.00306516,98.67839286,1227.125
601,18.16204613,5.272446127,742.894,1175.93,95713.5,18.569,111.0,258.183,0.00142519,98.69244792,1226.703125
602,19.36508451,5.389284507,773.153,1242.67,95696.8,19.504,110.0,289.634,-0.000812782,98.70650298,1226.28125
603,19.40634256,5.478742563,792.173,1311.19,95683.3,20.309,109.5,291.884,6.79e-05,98.72055804,1225.859375
604,19.38161101,5.600211007,802.326,1399.55,95650.3,21.319,109.0,304.746,-0.000218895,98.7346131,1225.4375
605,19.58747793,5.677477931,801.056,1446.68,95634.2,22.659,109.0,308.423,0.000674699,98.74866815,1225.015625
606,22.08487608,5.772976082,810.192,1537.69,95618.8,24.404,109.0,366.743,-0.00298285,98.76272321,1224.59375
607,20.23516494,5.868364939,785.865,1624.63,95585.6,25.754,109.0,327.711,0.000413993,98.77677827,1224.171875
608,17.77978606,5.942986061,654.095,1662.44,95572.8,25.531,109.0,294.249,-0.00168744,98.79083333,1223.75
609,15.8837375,5.924997502,446.226,1620.62,95560.0,24.287,110.0,232.366,-0.00277007,98.80488839,1223.328125
610,12.33488752,5.981417516,403.373,1662.96,95540.1,23.247,111.0,157.127,0.00294578,98.81894345,1222.90625
611,10.91009389,5.99874389,234.203,1660.33,95510.8,22.709,110.5,147.391,-0.000221135,98.83299851,1222.484375
612,13.17911759,6.143147589,446.831,1860.18,95492.4,22.308,110.0,178.479,-0.00228999,98.84705357,1222.0625
613,13.11787052,6.278490519,405.355,2003.95,95460.3,22.041,109.5,189.642,-0.000557377,98.86110863,1221.640625
614,11.57229274,6.260602738,318.641,2011.23,95432.7,21.443,109.0,162.767,0.000731024,98.87516369,1221.21875
615,11.15412319,6.23077319,236.65,2003.58,95400.8,21.03,117.5,144.87,0.00262835,98.88921875,1220.796875
616,8.115907597,6.218967597,154.204,1960.09,95380.8,20.593,126.0,49.476,0.00131443,98.90327381,1220.375
617,3.465538768,6.105336768,72.2148,1626.19,95377.0,20.012,133.5,51.43274,999.0,98.91732887,1219.953125
618,1.210669212,5.813369212,21.6041,1320.18,95352.5,19.477,141.0,24.8738,0.0519324,98.93138393,1219.53125
619,0.607305001,5.359407581,-3.70435,818.729,95347.6,18.785,141.5,12.29373259,999.0,98.94543899,1219.109375
620,0.523304046,5.03708587,-4.34334,592.092,95360.7,17.964,142.0,10.44598472,999.0,98.95949405,1218.6875
621,0.173979219,4.749797458,-4.24173,417.796,95363.4,17.227,140.5,18.23626127,999.0,98.97354911,1218.265625
622,0.424032604,4.672351947,-2.51397,398.676,95346.0,16.71,139.0,17.55200273,999.0,98.98760417,1217.84375
623,0.411225283,4.680803371,-2.22561,461.272,95359.2,16.181,143.0,17.35703566,999.0,99.00165923,1217.421875
624,0.246606579,4.572147165,-2.72657,387.458,95370.4,15.73,147.0,18.94190144,999.0,99.01571429,1217.0
625,-3.387446066,4.576691434,999.0,999.0,999.0,999.0,144.0,22.328322,999.0,99.02976935,1216.578125
626,0.188169554,4.53055631,-1.45416,378.554,95376.3,15.058,141.0,19.25169524,999.0,99.0438244,1216.15625
627,0.119324668,4.523531281,-1.87152,384.398,95374.7,14.836,143.5,19.45536667,999.0,99.05787946,1215.734375
628,-0.105213032,4.265725981,-3.19567,260.327,95356.8,14.788,146.0,23.0666099,999.0,99.07193452,1215.3125
629,-0.140850631,4.231733119,-1.80171,241.164,95340.3,14.523,144.0,23.35757101,999.0,99.08598958,1214.890625
630,-0.187539152,4.185915394,-1.5872,241.856,95321.5,14.184,142.0,-4.87039,999.0,99.10004464,1214.46875
631,-0.149452326,4.223131424,-1.48265,276.465,95307.2,13.999,141.0,24.3179053,999.0,99.1140997,1214.046875
632,-0.306045933,4.12712769,-1.88462,245.649,95287.6,13.826,140.0,25.27391523,999.0,99.12815476,1213.625
633,-0.457210765,4.064456068,-2.69968,221.181,95286.8,13.751,139.5,24.8162326,999.0,99.14220982,1213.203125
634,-0.800047936,3.934557842,-2.00738,183.998,95276.7,13.534,139.0,22.42960702,999.0,99.15626488,1212.78125
635,0.282898108,3.882190108,-1.24596,162.878,95284.4,13.277,139.0,21.21894372,999.0,99.17031994,1212.359375
636,-0.143723753,3.856809429,-1.22667,159.673,95289.2,13.011,139.0,25.25598414,999.0,99.184375,1211.9375
637,-0.289439656,3.808395844,-0.58754,152.334,95287.4,12.972,141.5,29.84386261,999.0,99.19843006,1211.515625
638,-0.535554377,3.729019512,14.8882,134.639,95306.5,12.973,144.0,34.8803781,999.0,99.21248512,1211.09375
639,2.349839127,3.802004887,62.574,143.155,95313.8,12.926,153.5,58.242756,999.0,99.22654018,1210.671875
640,5.276605285,4.144536277,138.646,236.54,95319.9,13.008,163.0,24.3211,0.0192471,99.24059524,1210.25
641,5.953487351,4.391807351,213.624,307.223,95327.7,13.246,178.0,60.9803,999.0,99.2546503,1209.828125
642,13.70392849,4.766213486,293.323,503.268,95315.4,13.694,193.0,79.0302,-0.00347656,99.26870536,1209.40625
643,15.26872056,5.283978741,373.537,912.781,95302.3,14.478,169.5,171.905,-0.0171877,99.28276042,1208.984375
644,13.0575867,5.627956699,448.001,1186.6,95313.0,15.565,146.0,198.234,999.0,99.29681548,1208.5625
645,15.59444682,5.983206821,521.691,1556.69,95309.3,16.738,137.5,245.259,999.0,99.31087054,1208.140625
646,18.10675446,6.31845446,588.006,1908.77,95303.7,18.085,129.0,299.228,-0.000726445,99.3249256,1207.71875
647,16.99053558,6.521035582,643.209,2184.84,95287.7,19.393,116.5,314.249,-0.000349033,99.33898065,1207.296875
648,18.93073136,6.693331357,692.69,2462.11,95274.2,20.546,104.0,384.027,0.00313075,99.35303571,1206.875
649,17.56065454,6.799054544,731.383,2623.57,95242.0,21.592,103.5,380.745,-0.0027629,99.36709077,1206.453125
650,17.36284229,6.933842285,758.604,2792.72,95249.5,22.673,103.0,355.597,0.000958237,99.38114583,1206.03125
651,17.84589754,7.037897543,777.32,2936.15,95232.9,23.781,101.5,389.263,0.00101103,99.39520089,1205.609375
652,17.25014654,7.139346537,788.101,3138.82,95200.5,24.867,100.0,397.928,-0.00558445,99.40925595,1205.1875
653,17.64955099,7.210850987,785.703,3269.81,95192.6,26.303,98.5,427.323,-0.00544106,99.42331101,1204.765625
654,13.50475361,7.264293608,770.532,3382.76,95190.0,27.696,97.0,387.742,-0.008478,99.43736607,1204.34375
655,17.23791543,7.321835429,748.428,3459.63,95165.6,27.556,96.5,410.468,-0.00226389,99.45142113,1203.921875
656,17.03096814,7.359478142,710.667,3485.8,95142.2,26.885,96.0,416.78,-0.010177,99.46547619,1203.5
657,16.34587032,7.368560323,665.559,3507.92,95121.5,26.306,95.0,403.966,-0.0407277,99.47953125,1203.078125
658,15.19852454,7.388144538,608.749,3541.65,95090.0,25.656,94.0,385.285,-0.0132624,99.49358631,1202.65625
659,14.27479217,7.395252173,533.735,3535.55,95071.0,25.281,94.5,343.069,-0.00913949,99.50764137,1202.234375
660,13.21491654,7.37875654,455.753,3514.67,95047.8,24.737,95.0,317.987,-0.00574931,99.52169643,1201.8125
661,11.97399774,7.362267743,391.154,3459.6,95022.7,24.213,95.0,308.092,0.00144618,99.53575149,1201.390625
662,10.21644159,7.300511593,305.055,3354.82,94999.2,23.694,95.0,231.562,0.00288938,99.54980655,1200.96875
663,8.116833778,7.169847778,225.364,3155.61,94978.3,23.263,102.5,145.192,0.00591236,99.56386161,1200.546875
664,6.47909378,6.92434478,141.19,2651.86,94961.4,22.809,110.0,99.8916,0.00676693,99.57791667,1200.125
665,5.05361769,6.56864769,68.9371,2079.51,94937.0,22.285,123.5,58.2848,0.00564417,99.59197173,1199.703125
666,1.251747018,6.179487018,7.65541,1532.68,94934.6,21.696,137.0,24.026,0.0181066,99.60602679,1199.28125
667,-1.321997841,5.861162159,-3.91727,1207.01,94929.1,21.101,143.5,21.3478,0.0364476,99.62008185,1198.859375
668,-3.101036751,5.591183249,-5.49943,1001.22,94929.5,20.549,150.0,15.5744,999.0,99.6341369,1198.4375
669,-7.943834265,5.527565735,-2.35976,1015.91,94904.4,20.049,148.5,29.246,0.00889998,99.64819196,1198.015625
670,-4.730287717,5.469112283,-3.2056,993.799,94897.7,19.651,147.0,34.7199,0.00483186,99.66224702,1197.59375
671,-5.033024808,5.335275192,-3.66145,910.993,94894.6,19.238,147.5,27.4863,0.00937623,99.67630208,1197.171875
672,-3.360666537,5.255013463,-3.03049,875.641,94882.2,18.823,148.0,26.2177,0.00588682,99.69035714,1196.75
673,-1.804275726,5.269794274,-1.29867,915.545,94854.9,18.526,147.0,26.9914,0.00925666,99.7044122,1196.328125
674,0.258387933,5.378848211,-1.94229,1025.35,94823.4,18.335,146.0,21.7624,0.00927482,99.71846726,1195.90625
675,-0.787191403,5.011308597,-5.15048,732.581,94835.9,18.028,147.0,9.18381,0.00617024,99.73252232,1195.484375
676,-1.861127214,5.114502786,-2.03824,821.039,94825.4,17.593,148.0,20.6476,0.00784022,99.74657738,1195.0625
677,-2.900962561,4.806387439,-4.52741,613.526,94807.4,17.288,149.0,9.49917,0.00744153,99.76063244,1194.640625
678,-0.366180924,4.801909076,-2.66719,609.959,94800.3,17.022,150.0,12.0759,0.00588434,99.7746875,1194.21875
679,-1.19743509,4.74220491,-2.51981,575.913,94783.0,16.757,150.0,8.83654,0.00309729,99.78874256,1193.796875
680,-0.59184344,4.71139656,-2.58854,556.513,94768.2,16.44,150.0,4.50526,0.0344696,99.80279762,1193.375
681,2.688020096,4.715470096,-1.62165,572.156,94743.2,16.12,150.5,5.76842,0.00303466,99.81685268,1192.953125
682,2.874291778,4.729681778,-2.34754,577.537,94728.2,15.955,151.0,3.49039,0.00601882,99.83090774,1192.53125
683,0.53416448,4.641886752,-2.15766,527.252,94725.3,15.706,150.5,20.33960438,999.0,99.8449628,1192.109375
684,0.367781471,4.606471471,-1.69068,502.225,94712.3,15.481,150.0,3.76554,0.0107597,99.85901786,1191.6875
685,0.845534895,4.554964895,-0.826386,480.884,94696.2,15.309,151.0,4.54694,0.0134717,99.87307292,1191.265625
686,2.04048557,4.57846557,8.9814,498.609,94699.9,15.15,152.0,4.81598,0.0154349,99.88712798,1190.84375
687,2.610630367,4.622820367,52.946,533.87,94682.6,15.078,163.0,8.32141,0.0356521,99.90118304,1190.421875
688,6.486374231,4.793824231,129.999,625.84,94665.4,15.178,174.0,33.7364,0.0133516,99.9152381,1190.0
689,9.382034906,5.053044906,180.902,757.812,94648.4,15.487,169.0,71.6344,0.00146059,99.92929315,1189.578125
690,12.53202115,5.355201154,272.716,1008.31,94649.5,15.907,164.0,122.979,999.0,99.94334821,1189.15625
691,13.70585026,5.694440255,330.953,1326.26,94634.7,16.672,148.5,160.043,-0.00357952,99.95740327,1188.734375
692,15.02150006,5.935907558,421.32,1539.09,94635.9,17.601,133.0,220.297125,999.0,99.97145833,1188.3125
693,13.85213624,6.114636243,346.689,1708.32,94630.4,18.428,117.0,149.556,999.0,99.98551339,1187.890625
694,12.46957857,6.126698572,297.408,1698.19,94614.5,18.92,101.0,150.374,0.00764834,99.99956845,1187.46875
695,14.24628042,6.202150416,358.823,1758.59,94638.3,19.39,99.0,164.831,999.0,100.0136235,1187.046875
696,17.20529269,6.377192691,510.028,2009.89,94630.4,20.195,97.0,177.6175,999.0,100.0276786,1186.625
697,14.86797678,6.49004678,455.211,2136.68,94599.9,20.799,95.0,210.399,999.0,100.0417336,1186.203125
698,19.72834866,6.630648661,579.027,2321.37,94603.3,21.499,93.0,267.4606667,-0.00423185,100.0557887,1185.78125
699,21.0636877,6.785387701,578.719,2584.01,94590.9,22.35,92.5,317.21,0.00243776,100.0698438,1185.359375
700,17.82607263,6.859388995,510.602,2637.07,94559.4,22.779,92.0,329.2493333,999.0,100.0838988,1184.9375
701,16.80540092,7.101420924,647.748,2928.17,94537.8,23.509,92.0,368.6,-0.00300277,100.0979539,1184.515625
702,19.97788567,7.207285668,709.751,3076.7,94510.7,24.183,92.0,423.3948,-0.00655803,100.1120089,1184.09375
703,16.89394522,7.337645223,679.375,3298.12,94475.7,24.757,91.5,418.821,0.011212,100.126064,1183.671875
704,15.7341714,7.436663399,627.391,3561.94,94448.6,24.953,91.0,397.1384,999.0,100.140119,1183.25
705,14.55186776,7.503197765,601.239,3673.49,94436.6,25.062,91.0,356.461,0.00818042,100.1541741,1182.828125
706,14.49248712,7.528027124,512.262,3634.61,94421.3,25.006,91.0,232.6865652,999.0,100.1682292,1182.40625
707,13.18045373,7.509253733,437.756,3577.67,94399.5,24.952,93.0,301.022,0.015336,100.1822842,1181.984375
708,11.57402153,7.495521531,347.617,3560.12,94376.5,24.684,95.0,257.824,0.00673162,100.1963393,1181.5625
